run,variant,candidates,long_only,pyramiding,seed,total_return,sharpe,max_drawdown,n_trades,win_rate
position_limit,ls_univ_cap25,all 50,False,False,274,0.1035,3.0605,-0.0392,33,0.5152
position_limit,ls_univ_cap25,all 50,False,False,275,-0.0455,-2.4771,-0.0693,28,0.2857
position_limit,ls_univ_cap25,all 50,False,False,276,-0.0583,-2.4678,-0.0805,34,0.4412
position_limit,ls_univ_cap25,all 50,False,False,277,0.0037,0.2238,-0.0449,24,0.4167
position_limit,ls_univ_cap25,all 50,False,False,278,-0.0304,-1.3849,-0.0549,25,0.36
position_limit,ls_univ_cap25,all 50,False,False,279,-0.067,-3.0035,-0.0755,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,280,-0.0037,-0.1114,-0.0427,28,0.5
position_limit,ls_univ_cap25,all 50,False,False,281,0.0292,1.0632,-0.0464,32,0.4375
position_limit,ls_univ_cap25,all 50,False,False,282,-0.0505,-2.2344,-0.0554,29,0.3448
position_limit,ls_univ_cap25,all 50,False,False,283,-0.0153,-0.5748,-0.0471,30,0.5333
position_limit,ls_univ_cap25,all 50,False,False,284,0.051,1.7802,-0.028,27,0.5556
position_limit,ls_univ_cap25,all 50,False,False,285,-0.0057,-0.1638,-0.0436,26,0.3462
position_limit,ls_univ_cap25,all 50,False,False,286,0.0075,0.2962,-0.0603,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,287,-0.0514,-2.42,-0.0676,27,0.4815
position_limit,ls_univ_cap25,all 50,False,False,288,-0.0552,-1.5581,-0.1163,24,0.2917
position_limit,ls_univ_cap25,all 50,False,False,289,0.0458,1.8331,-0.0292,30,0.5
position_limit,ls_univ_cap25,all 50,False,False,290,-0.0208,-0.8634,-0.067,23,0.4348
position_limit,ls_univ_cap25,all 50,False,False,291,-0.0783,-4.1475,-0.0783,35,0.4286
position_limit,ls_univ_cap25,all 50,False,False,292,0.1133,3.762,-0.0296,31,0.5484
position_limit,ls_univ_cap25,all 50,False,False,293,-0.0846,-3.1404,-0.1215,35,0.4
position_limit,ls_univ_cap25,all 50,False,False,294,0.0366,1.2524,-0.0393,27,0.3704
position_limit,ls_univ_cap25,all 50,False,False,295,-0.0262,-0.7874,-0.0751,31,0.5806
position_limit,ls_univ_cap25,all 50,False,False,296,-0.0104,-0.3757,-0.0501,29,0.4138
position_limit,ls_univ_cap25,all 50,False,False,297,-0.0108,-0.2446,-0.0594,31,0.4516
position_limit,ls_univ_cap25,all 50,False,False,298,-0.0403,-2.4742,-0.0504,30,0.4
position_limit,ls_univ_cap25,all 50,False,False,299,0.0056,0.2591,-0.0413,30,0.5667
position_limit,ls_univ_cap25,all 50,False,False,300,0.0318,1.3099,-0.0288,31,0.4194
position_limit,ls_univ_cap25,all 50,False,False,301,0.049,2.0117,-0.0298,29,0.4828
position_limit,ls_univ_cap25,all 50,False,False,302,-0.0084,-0.3044,-0.0382,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,303,-0.0561,-2.0854,-0.0684,33,0.4242
position_limit,ls_univ_cap25,all 50,False,False,304,0.005,0.2298,-0.0413,37,0.4324
position_limit,ls_univ_cap25,all 50,False,False,305,-0.0706,-2.9832,-0.0775,29,0.3793
position_limit,ls_univ_cap25,all 50,False,False,306,0.0411,1.6555,-0.016,31,0.4194
position_limit,ls_univ_cap25,all 50,False,False,307,0.0403,1.6132,-0.0455,27,0.5926
position_limit,ls_univ_cap25,all 50,False,False,308,-0.007,-0.1775,-0.0668,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,309,0.0612,1.9294,-0.0312,31,0.5484
position_limit,ls_univ_cap25,all 50,False,False,310,0.1099,4.1519,-0.0312,23,0.4348
position_limit,ls_univ_cap25,all 50,False,False,311,-0.0829,-3.6041,-0.1009,38,0.4211
position_limit,ls_univ_cap25,all 50,False,False,312,-0.0949,-3.1793,-0.1097,33,0.303
position_limit,ls_univ_cap25,all 50,False,False,313,-0.0727,-2.2172,-0.0873,32,0.3125
position_limit,ls_univ_cap25,all 50,False,False,314,0.0546,3.0404,-0.0133,22,0.5455
position_limit,ls_univ_cap25,all 50,False,False,315,-0.0135,-0.3612,-0.0398,25,0.52
position_limit,ls_univ_cap25,all 50,False,False,316,0.0102,0.4558,-0.0315,27,0.4815
position_limit,ls_univ_cap25,all 50,False,False,317,0.0753,2.1906,-0.0503,33,0.5152
position_limit,ls_univ_cap25,all 50,False,False,318,0.0302,1.5483,-0.0358,25,0.56
position_limit,ls_univ_cap25,all 50,False,False,319,0.0051,0.2295,-0.0462,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,320,-0.0065,-0.27,-0.0614,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,321,-0.0718,-2.1837,-0.0921,34,0.3529
position_limit,ls_univ_cap25,all 50,False,False,322,-0.0041,-0.0833,-0.0665,34,0.4706
position_limit,ls_univ_cap25,all 50,False,False,323,-0.0924,-3.7776,-0.0981,30,0.3
position_limit,ls_univ_cap25,all 50,False,False,324,0.1305,3.6173,-0.0211,30,0.4333
position_limit,ls_univ_cap25,all 50,False,False,325,-0.0345,-1.2525,-0.0742,30,0.3667
position_limit,ls_univ_cap25,all 50,False,False,326,-0.0324,-1.2565,-0.0891,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,327,-0.1197,-4.3042,-0.1228,30,0.2667
position_limit,ls_univ_cap25,all 50,False,False,328,-0.047,-1.8595,-0.0612,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,329,0.0059,0.3045,-0.0446,36,0.4722
position_limit,ls_univ_cap25,all 50,False,False,330,-0.0543,-2.3521,-0.0617,26,0.3846
position_limit,ls_univ_cap25,all 50,False,False,331,0.034,0.9459,-0.0486,32,0.4688
position_limit,ls_univ_cap25,all 50,False,False,332,0.0357,1.6513,-0.0372,26,0.5385
position_limit,ls_univ_cap25,all 50,False,False,333,-0.0919,-4.9392,-0.1147,21,0.3333
position_limit,ls_univ_cap25,all 50,False,False,334,0.0209,0.666,-0.0561,24,0.375
position_limit,ls_univ_cap25,all 50,False,False,335,-0.0299,-1.2819,-0.0467,32,0.375
position_limit,ls_univ_cap25,all 50,False,False,336,-0.0728,-2.3853,-0.0732,31,0.4839
position_limit,ls_univ_cap25,all 50,False,False,337,-0.0517,-1.7082,-0.0727,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,338,-0.0197,-0.5541,-0.0895,32,0.4062
position_limit,ls_univ_cap25,all 50,False,False,339,-0.0152,-0.3496,-0.0514,30,0.4667
position_limit,ls_univ_cap25,all 50,False,False,340,-0.0673,-2.5351,-0.0924,25,0.36
position_limit,ls_univ_cap25,all 50,False,False,341,0.0105,0.4148,-0.0559,24,0.5833
position_limit,ls_univ_cap25,all 50,False,False,342,-0.0448,-1.4244,-0.0765,37,0.3514
position_limit,ls_univ_cap25,all 50,False,False,343,-0.0725,-2.0763,-0.1068,29,0.2414
position_limit,ls_univ_cap25,all 50,False,False,344,-0.0473,-1.6233,-0.0664,32,0.3125
position_limit,ls_univ_cap25,all 50,False,False,345,0.0665,3.0555,-0.0282,21,0.619
position_limit,ls_univ_cap25,all 50,False,False,346,0.0204,0.7248,-0.0704,29,0.5172
position_limit,ls_univ_cap25,all 50,False,False,347,-0.0366,-1.525,-0.0657,34,0.3235
position_limit,ls_univ_cap25,all 50,False,False,348,0.0695,2.9557,-0.03,33,0.5758
position_limit,ls_univ_cap25,all 50,False,False,349,-0.0127,-0.4681,-0.0443,34,0.3529
position_limit,ls_univ_cap25,all 50,False,False,350,0.0449,1.8121,-0.0261,30,0.4333
position_limit,ls_univ_cap25,all 50,False,False,351,-0.0096,-0.381,-0.049,32,0.4062
position_limit,ls_univ_cap25,all 50,False,False,352,-0.0764,-3.9899,-0.0929,35,0.3714
position_limit,ls_univ_cap25,all 50,False,False,353,0.0474,1.8355,-0.0332,32,0.4688
position_limit,ls_univ_cap25,all 50,False,False,354,0.0001,0.066,-0.0788,25,0.52
position_limit,ls_univ_cap25,all 50,False,False,355,-0.0531,-2.9546,-0.0749,27,0.3333
position_limit,ls_univ_cap25,all 50,False,False,356,-0.0275,-1.2026,-0.0464,27,0.4444
position_limit,ls_univ_cap25,all 50,False,False,357,0.0472,1.8127,-0.0539,35,0.4
position_limit,ls_univ_cap25,all 50,False,False,358,-0.0291,-1.1522,-0.0566,25,0.44
position_limit,ls_univ_cap25,all 50,False,False,359,-0.0546,-2.5382,-0.0865,27,0.3333
position_limit,ls_univ_cap25,all 50,False,False,360,-0.0064,-0.1937,-0.0616,32,0.4062
position_limit,ls_univ_cap25,all 50,False,False,361,-0.0245,-0.9971,-0.0402,32,0.2812
position_limit,ls_univ_cap25,all 50,False,False,362,-0.0211,-1.0991,-0.0474,26,0.3462
position_limit,ls_univ_cap25,all 50,False,False,363,0.1444,3.8499,-0.017,21,0.619
position_limit,ls_univ_cap25,all 50,False,False,364,0.0589,2.7476,-0.0321,33,0.4848
position_limit,ls_univ_cap25,all 50,False,False,365,-0.0356,-1.9795,-0.0404,26,0.5
position_limit,ls_univ_cap25,all 50,False,False,366,-0.0278,-1.3926,-0.0495,23,0.4783
position_limit,ls_univ_cap25,all 50,False,False,367,0.0328,1.2984,-0.0343,25,0.48
position_limit,ls_univ_cap25,all 50,False,False,368,-0.1043,-3.2509,-0.117,35,0.3714
position_limit,ls_univ_cap25,all 50,False,False,369,0.072,2.778,-0.0301,29,0.5862
position_limit,ls_univ_cap25,all 50,False,False,370,0.0272,1.127,-0.0384,25,0.36
position_limit,ls_univ_cap25,all 50,False,False,371,-0.0577,-2.6031,-0.0614,30,0.4333
position_limit,ls_univ_cap25,all 50,False,False,372,0.0121,0.451,-0.049,31,0.4516
position_limit,ls_univ_cap25,all 50,False,False,373,0.0571,2.3938,-0.024,31,0.5806
position_limit,ls_univ_cap25,all 50,False,False,374,-0.097,-2.834,-0.1037,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,375,0.0456,1.3957,-0.039,32,0.4375
position_limit,ls_univ_cap25,all 50,False,False,376,-0.0091,-0.3155,-0.0293,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,377,0.1308,3.408,-0.0538,34,0.6176
position_limit,ls_univ_cap25,all 50,False,False,378,0.0237,0.8969,-0.0406,33,0.6667
position_limit,ls_univ_cap25,all 50,False,False,379,-0.0226,-1.0483,-0.0392,20,0.4
position_limit,ls_univ_cap25,all 50,False,False,380,0.0396,1.7645,-0.0216,36,0.5
position_limit,ls_univ_cap25,all 50,False,False,381,-0.0648,-2.4919,-0.0722,28,0.25
position_limit,ls_univ_cap25,all 50,False,False,382,-0.0738,-2.1971,-0.0762,33,0.2424
position_limit,ls_univ_cap25,all 50,False,False,383,0.0001,0.0582,-0.0353,33,0.4242
position_limit,ls_univ_cap25,all 50,False,False,384,-0.0227,-0.6874,-0.0684,31,0.4516
position_limit,ls_univ_cap25,all 50,False,False,385,-0.0032,-0.0691,-0.0552,31,0.4516
position_limit,ls_univ_cap25,all 50,False,False,386,-0.0747,-4.1836,-0.0877,29,0.3448
position_limit,ls_univ_cap25,all 50,False,False,387,-0.0347,-1.7598,-0.0438,32,0.375
position_limit,ls_univ_cap25,all 50,False,False,388,0.0023,0.1404,-0.0627,28,0.4643
position_limit,ls_univ_cap25,all 50,False,False,389,-0.0181,-0.7575,-0.0675,34,0.5
position_limit,ls_univ_cap25,all 50,False,False,390,0.0266,1.0372,-0.0369,33,0.5455
position_limit,ls_univ_cap25,all 50,False,False,391,0.046,1.5546,-0.0566,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,392,0.0392,1.3925,-0.0454,26,0.5385
position_limit,ls_univ_cap25,all 50,False,False,393,-0.013,-0.4128,-0.0495,34,0.4118
position_limit,ls_univ_cap25,all 50,False,False,394,0.1641,4.6306,-0.0294,36,0.6944
position_limit,ls_univ_cap25,all 50,False,False,395,0.0305,1.1813,-0.0425,30,0.5
position_limit,ls_univ_cap25,all 50,False,False,396,-0.0219,-0.6601,-0.0552,32,0.3125
position_limit,ls_univ_cap25,all 50,False,False,397,-0.0939,-4.3666,-0.1178,30,0.2667
position_limit,ls_univ_cap25,all 50,False,False,398,-0.0118,-0.5086,-0.0566,32,0.4688
position_limit,ls_univ_cap25,all 50,False,False,399,-0.0735,-2.2015,-0.1413,30,0.4667
position_limit,ls_univ_cap25,all 50,False,False,400,-0.0198,-0.9386,-0.0367,35,0.4571
position_limit,ls_univ_cap25,all 50,False,False,401,0.0341,1.5791,-0.0265,35,0.6
position_limit,ls_univ_cap25,all 50,False,False,402,-0.0425,-2.0687,-0.0525,29,0.3793
position_limit,ls_univ_cap25,all 50,False,False,403,-0.0178,-0.4701,-0.0613,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,404,0.1582,4.6911,-0.0186,36,0.6667
position_limit,ls_univ_cap25,all 50,False,False,405,-0.0224,-0.8964,-0.0732,26,0.5385
position_limit,ls_univ_cap25,all 50,False,False,406,0.0714,2.1267,-0.0253,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,407,-0.0745,-3.5144,-0.0853,28,0.3214
position_limit,ls_univ_cap25,all 50,False,False,408,-0.0394,-1.793,-0.0568,21,0.4286
position_limit,ls_univ_cap25,all 50,False,False,409,-0.0129,-0.3668,-0.072,28,0.25
position_limit,ls_univ_cap25,all 50,False,False,410,0.0014,0.1114,-0.0424,28,0.4643
position_limit,ls_univ_cap25,all 50,False,False,411,-0.0247,-1.0098,-0.0456,24,0.3333
position_limit,ls_univ_cap25,all 50,False,False,412,-0.0068,-0.1531,-0.0522,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,413,-0.0224,-0.705,-0.0851,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,414,-0.0172,-0.811,-0.042,26,0.5385
position_limit,ls_univ_cap25,all 50,False,False,415,-0.0148,-0.7278,-0.026,23,0.5217
position_limit,ls_univ_cap25,all 50,False,False,416,0.0082,0.417,-0.0395,26,0.4231
position_limit,ls_univ_cap25,all 50,False,False,417,0.0028,0.1601,-0.0358,32,0.5
position_limit,ls_univ_cap25,all 50,False,False,418,0.0465,1.287,-0.0559,28,0.5357
position_limit,ls_univ_cap25,all 50,False,False,419,0.0454,1.4518,-0.0465,29,0.5862
position_limit,ls_univ_cap25,all 50,False,False,420,-0.0384,-1.1122,-0.0527,34,0.3824
position_limit,ls_univ_cap25,all 50,False,False,421,-0.0281,-1.0056,-0.0502,30,0.3667
position_limit,ls_univ_cap25,all 50,False,False,422,-0.0118,-0.5314,-0.0289,23,0.4783
position_limit,ls_univ_cap25,all 50,False,False,423,-0.0097,-0.2714,-0.0523,30,0.5
position_limit,ls_univ_cap25,all 50,False,False,424,0.0055,0.2324,-0.0677,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,425,-0.0344,-0.9721,-0.066,34,0.3529
position_limit,ls_univ_cap25,all 50,False,False,426,-0.0865,-2.8151,-0.1128,30,0.3333
position_limit,ls_univ_cap25,all 50,False,False,427,-0.0283,-1.3646,-0.0482,31,0.2903
position_limit,ls_univ_cap25,all 50,False,False,428,-0.0281,-1.243,-0.055,28,0.5
position_limit,ls_univ_cap25,all 50,False,False,429,-0.0346,-1.378,-0.0419,27,0.2963
position_limit,ls_univ_cap25,all 50,False,False,430,0.0493,2.0084,-0.024,24,0.5
position_limit,ls_univ_cap25,all 50,False,False,431,0.045,1.4741,-0.0422,26,0.5
position_limit,ls_univ_cap25,all 50,False,False,432,-0.1223,-4.8038,-0.1329,28,0.2857
position_limit,ls_univ_cap25,all 50,False,False,433,0.033,1.1241,-0.0383,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,434,-0.0903,-3.8193,-0.1095,28,0.5
position_limit,ls_univ_cap25,all 50,False,False,435,-0.0745,-2.4329,-0.1302,30,0.2
position_limit,ls_univ_cap25,all 50,False,False,436,0.0058,0.2554,-0.0816,30,0.4667
position_limit,ls_univ_cap25,all 50,False,False,437,-0.0474,-2.2924,-0.0793,25,0.36
position_limit,ls_univ_cap25,all 50,False,False,438,-0.0807,-4.4131,-0.0832,27,0.2963
position_limit,ls_univ_cap25,all 50,False,False,439,-0.0317,-1.3017,-0.0631,31,0.4839
position_limit,ls_univ_cap25,all 50,False,False,440,-0.0812,-3.3857,-0.1103,29,0.3103
position_limit,ls_univ_cap25,all 50,False,False,441,-0.0411,-1.3197,-0.1028,28,0.5
position_limit,ls_univ_cap25,all 50,False,False,442,0.0149,0.5745,-0.0836,26,0.3846
position_limit,ls_univ_cap25,all 50,False,False,443,-0.0843,-2.9745,-0.092,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,444,0.0335,1.5066,-0.0272,33,0.4545
position_limit,ls_univ_cap25,all 50,False,False,445,-0.1017,-4.18,-0.1052,27,0.2593
position_limit,ls_univ_cap25,all 50,False,False,446,-0.0857,-4.4899,-0.1089,33,0.3939
position_limit,ls_univ_cap25,all 50,False,False,447,-0.0507,-2.3001,-0.0621,30,0.3667
position_limit,ls_univ_cap25,all 50,False,False,448,-0.0511,-2.6142,-0.0546,25,0.52
position_limit,ls_univ_cap25,all 50,False,False,449,-0.0305,-1.0027,-0.0398,28,0.4286
position_limit,ls_univ_cap25,all 50,False,False,450,0.0342,1.484,-0.0359,34,0.4412
position_limit,ls_univ_cap25,all 50,False,False,451,-0.0674,-3.6203,-0.0989,26,0.3077
position_limit,ls_univ_cap25,all 50,False,False,452,-0.0805,-1.3469,-0.1456,26,0.3462
position_limit,ls_univ_cap25,all 50,False,False,453,-0.0203,-0.8125,-0.0775,32,0.4375
position_limit,ls_univ_cap25,all 50,False,False,454,-0.0855,-4.5184,-0.1111,27,0.2963
position_limit,ls_univ_cap25,all 50,False,False,455,-0.0824,-3.2292,-0.0922,30,0.3667
position_limit,ls_univ_cap25,all 50,False,False,456,-0.0028,-0.0471,-0.0475,33,0.4848
position_limit,ls_univ_cap25,all 50,False,False,457,-0.0037,-0.0969,-0.0719,30,0.3667
position_limit,ls_univ_cap25,all 50,False,False,458,-0.0006,0.0398,-0.061,29,0.4828
position_limit,ls_univ_cap25,all 50,False,False,459,0.1016,2.8523,-0.0407,32,0.4688
position_limit,ls_univ_cap25,all 50,False,False,460,-0.0412,-1.8565,-0.0657,28,0.3929
position_limit,ls_univ_cap25,all 50,False,False,461,0.055,1.9126,-0.0498,24,0.5417
position_limit,ls_univ_cap25,all 50,False,False,462,0.062,2.1598,-0.041,32,0.5312
position_limit,ls_univ_cap25,all 50,False,False,463,0.0216,0.7267,-0.0496,26,0.5
position_limit,ls_univ_cap25,all 50,False,False,464,-0.0181,-0.6996,-0.0547,27,0.4444
position_limit,ls_univ_cap25,all 50,False,False,465,0.0186,0.7396,-0.0601,30,0.4333
position_limit,ls_univ_cap25,all 50,False,False,466,-0.073,-2.7044,-0.0895,33,0.3333
position_limit,ls_univ_cap25,all 50,False,False,467,-0.0883,-3.2575,-0.0944,34,0.3235
position_limit,ls_univ_cap25,all 50,False,False,468,0.0147,0.6252,-0.0404,34,0.4706
position_limit,ls_univ_cap25,all 50,False,False,469,-0.0152,-0.6231,-0.0477,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,470,0.0132,0.5242,-0.0371,29,0.4483
position_limit,ls_univ_cap25,all 50,False,False,471,-0.0886,-3.5,-0.1008,34,0.3235
position_limit,ls_univ_cap25,all 50,False,False,472,-0.0631,-1.9174,-0.0934,33,0.303
position_limit,ls_univ_cap25,all 50,False,False,473,-0.0451,-2.2149,-0.0677,29,0.3793
position_limit,ls_univ_cap25,all 50,False,False,474,0.0207,0.8618,-0.0296,33,0.3939
position_limit,ls_univ_cap25,all 50,False,False,475,-0.0697,-2.9637,-0.0852,28,0.2857
position_limit,ls_univ_cap25,all 50,False,False,476,0.0136,0.5363,-0.0598,24,0.5417
position_limit,ls_univ_cap25,all 50,False,False,477,-0.0464,-2.1134,-0.0582,31,0.3548
position_limit,ls_univ_cap25,all 50,False,False,478,-0.0204,-0.8992,-0.0462,32,0.5938
position_limit,ls_univ_cap25,all 50,False,False,479,-0.0421,-1.8344,-0.056,34,0.5
position_limit,ls_univ_cap25,all 50,False,False,480,0.0055,0.2365,-0.0558,23,0.5217
position_limit,ls_univ_cap25,all 50,False,False,481,-0.0383,-1.9859,-0.0442,27,0.3333
position_limit,ls_univ_cap25,all 50,False,False,482,-0.0709,-2.4402,-0.0985,25,0.36
position_limit,ls_univ_cap25,all 50,False,False,483,0.0132,0.5755,-0.0499,28,0.3214
position_limit,ls_univ_cap25,all 50,False,False,484,-0.1032,-3.6804,-0.1035,32,0.375
position_limit,ls_univ_cap25,all 50,False,False,485,0.0037,0.1783,-0.0632,27,0.4074
position_limit,ls_univ_cap25,all 50,False,False,486,-0.0433,-1.7421,-0.0519,24,0.4167
position_limit,ls_univ_cap25,all 50,False,False,487,-0.0219,-0.9811,-0.0466,24,0.375
position_limit,ls_univ_cap25,all 50,False,False,488,0.0517,1.5825,-0.0586,35,0.4571
position_limit,ls_univ_cap25,all 50,False,False,489,-0.0734,-2.3786,-0.1109,29,0.2759
position_limit,ls_univ_cap25,all 50,False,False,490,-0.0703,-2.5534,-0.0956,34,0.2941
position_limit,ls_univ_cap25,all 50,False,False,491,-0.012,-0.3949,-0.0486,26,0.3462
position_limit,ls_univ_cap25,all 50,False,False,492,-0.0452,-1.1997,-0.1244,23,0.3913
position_limit,ls_univ_cap25,all 50,False,False,493,-0.0055,-0.1727,-0.0356,28,0.5
position_limit,ls_univ_cap25,all 50,False,False,494,0.1022,2.878,-0.021,29,0.5517
position_limit,ls_univ_cap25,all 50,False,False,495,-0.0415,-1.7195,-0.0617,26,0.5385
position_limit,ls_univ_cap25,all 50,False,False,496,0.0347,1.3978,-0.0273,30,0.5333
position_limit,ls_univ_cap25,all 50,False,False,497,-0.0513,-1.8733,-0.0952,30,0.3333
position_limit,ls_univ_cap25,all 50,False,False,498,-0.0424,-1.1202,-0.0599,31,0.3548
position_limit,ls_univ_cap25,all 50,False,False,499,-0.1686,-6.9113,-0.1759,27,0.1111
leaderboard_rules,ls_univ_pyr,all 50,False,True,0,-0.0592,-1.2432,-0.1179,17,0.2353
leaderboard_rules,ls_univ_pyr,all 50,False,True,1,0.0639,1.3277,-0.0567,19,0.4211
leaderboard_rules,ls_univ_pyr,all 50,False,True,2,0.2247,4.0223,-0.0658,11,0.5455
leaderboard_rules,ls_univ_pyr,all 50,False,True,3,0.0353,1.0122,-0.0771,20,0.55
leaderboard_rules,ls_univ_pyr,all 50,False,True,4,0.1376,2.7055,-0.0374,14,0.4286
leaderboard_rules,ls_univ_pyr,all 50,False,True,5,-0.2146,-6.5623,-0.2318,26,0.2308
leaderboard_rules,ls_univ_pyr,all 50,False,True,6,-0.1816,-5.635,-0.1989,20,0.3
leaderboard_rules,ls_univ_pyr,all 50,False,True,7,-0.0439,-0.9072,-0.0932,13,0.3077
leaderboard_rules,ls_univ_pyr,all 50,False,True,8,-0.043,-1.1631,-0.0759,20,0.45
leaderboard_rules,ls_univ_pyr,all 50,False,True,9,-0.1036,-2.5338,-0.1544,14,0.3571
leaderboard_rules,ls_univ_pyr,all 50,False,True,10,-0.0116,-0.2416,-0.1047,24,0.4167
leaderboard_rules,ls_univ_pyr,all 50,False,True,11,-0.0478,-0.9385,-0.1168,22,0.3636
leaderboard_rules,ls_univ_pyr,all 50,False,True,12,-0.0848,-1.5992,-0.1615,19,0.2632
leaderboard_rules,ls_univ_pyr,all 50,False,True,13,0.0435,1.0584,-0.0656,13,0.3846
leaderboard_rules,ls_univ_pyr,all 50,False,True,14,0.0213,0.695,-0.0554,23,0.4783
leaderboard_rules,ls_univ_pyr,all 50,False,True,15,-0.0006,0.0633,-0.101,14,0.5714
leaderboard_rules,ls_univ_pyr,all 50,False,True,16,-0.0495,-1.3834,-0.0809,19,0.3158
leaderboard_rules,ls_univ_pyr,all 50,False,True,17,0.078,2.9213,-0.0265,20,0.45
leaderboard_rules,ls_univ_pyr,all 50,False,True,18,-0.1606,-2.4873,-0.2197,18,0.2222
leaderboard_rules,ls_univ_pyr,all 50,False,True,19,-0.0335,-0.8564,-0.099,14,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,20,-0.0762,-1.1532,-0.0967,21,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,21,-0.1114,-3.5561,-0.1229,28,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,22,-0.1335,-2.8606,-0.1579,19,0.1579
leaderboard_rules,ls_univ_pyr,all 50,False,True,23,-0.0977,-3.6755,-0.0977,22,0.2727
leaderboard_rules,ls_univ_pyr,all 50,False,True,24,0.0115,0.3081,-0.1272,17,0.2941
leaderboard_rules,ls_univ_pyr,all 50,False,True,25,-0.0528,-1.0701,-0.1082,14,0.5
leaderboard_rules,ls_univ_pyr,all 50,False,True,26,-0.0232,-0.4765,-0.0883,18,0.3889
leaderboard_rules,ls_univ_pyr,all 50,False,True,27,0.0933,2.7148,-0.0301,13,0.5385
leaderboard_rules,ls_univ_pyr,all 50,False,True,28,0.0294,0.6366,-0.072,14,0.3571
leaderboard_rules,ls_univ_pyr,all 50,False,True,29,-0.0778,-1.5604,-0.1386,14,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,30,0.0485,1.0875,-0.0615,19,0.4211
leaderboard_rules,ls_univ_pyr,all 50,False,True,31,-0.0317,-1.2791,-0.0491,22,0.3636
leaderboard_rules,ls_univ_pyr,all 50,False,True,32,0.0344,0.9114,-0.0691,24,0.4583
leaderboard_rules,ls_univ_pyr,all 50,False,True,33,0.0352,0.9127,-0.0773,24,0.2917
leaderboard_rules,ls_univ_pyr,all 50,False,True,34,-0.0171,-0.2024,-0.1057,14,0.4286
leaderboard_rules,ls_univ_pyr,all 50,False,True,35,0.0221,0.7925,-0.0496,18,0.5556
leaderboard_rules,ls_univ_pyr,all 50,False,True,36,0.023,0.5431,-0.0919,13,0.5385
leaderboard_rules,ls_univ_pyr,all 50,False,True,37,0.0765,1.8785,-0.0725,17,0.5294
leaderboard_rules,ls_univ_pyr,all 50,False,True,38,0.0074,0.2623,-0.0649,21,0.381
leaderboard_rules,ls_univ_pyr,all 50,False,True,39,-0.1756,-5.1283,-0.1808,24,0.3333
leaderboard_rules,ls_univ_pyr,all 50,False,True,40,-0.1469,-2.2538,-0.1559,21,0.1905
leaderboard_rules,ls_univ_pyr,all 50,False,True,41,0.0059,0.2258,-0.0851,16,0.5
leaderboard_rules,ls_univ_pyr,all 50,False,True,42,-0.0712,-2.2937,-0.0834,19,0.4737
leaderboard_rules,ls_univ_pyr,all 50,False,True,43,-0.064,-1.2135,-0.0943,18,0.3333
leaderboard_rules,ls_univ_pyr,all 50,False,True,44,0.119,1.9354,-0.0564,15,0.3333
leaderboard_rules,ls_univ_pyr,all 50,False,True,45,-0.2553,-4.9206,-0.2743,14,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,46,-0.0357,-0.551,-0.1109,21,0.3333
leaderboard_rules,ls_univ_pyr,all 50,False,True,47,-0.1062,-2.3584,-0.1332,16,0.3125
leaderboard_rules,ls_univ_pyr,all 50,False,True,48,-0.0223,-0.4562,-0.0868,31,0.4516
leaderboard_rules,ls_univ_pyr,all 50,False,True,49,-0.0686,-1.9821,-0.1252,22,0.3182
leaderboard_rules,ls_univ_pyr,all 50,False,True,50,-0.1281,-3.4869,-0.1463,21,0.2857
leaderboard_rules,ls_univ_pyr,all 50,False,True,51,-0.0924,-2.3815,-0.1233,27,0.2593
leaderboard_rules,ls_univ_pyr,all 50,False,True,52,0.0216,0.4408,-0.1709,15,0.5333
leaderboard_rules,ls_univ_pyr,all 50,False,True,53,0.113,1.5088,-0.1166,16,0.375
leaderboard_rules,ls_univ_pyr,all 50,False,True,54,-0.1277,-3.0562,-0.1624,22,0.2727
